country,year,urban_population_share,total_fertility_rate,source,extraction_date
ABW,2010,64.1612965549477,1.855,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2011,63.9992605838571,1.858,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2012,63.8252085199599,1.907,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2013,63.6382914355326,1.944,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2014,63.4392531303795,1.944,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2015,63.2288374043053,1.899,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2016,63.0077880571142,1.848,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2017,62.7768488886109,1.785,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2018,62.5367636985996,1.732,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2019,62.288276286885,1.701,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2020,62.0028837566365,1.662,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2021,61.9275339886843,1.631,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ABW,2022,61.8811657924257,1.615,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2010,32.5903609820214,5.06649130694819,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2011,32.9380985869792,4.98101022132388,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2012,33.2867060801392,4.89962717527948,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2013,33.6673142772775,4.81957931743396,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2014,34.0775774023013,4.74808797669378,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2015,34.4906809355644,4.67652267089581,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2016,34.8812106693274,4.61575640708229,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2017,35.2829868326458,4.56991525358056,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2018,35.714718464725,4.52145351469467,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2019,36.0973307017698,4.47135093640992,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2020,36.4883219609866,4.4129987402204,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2021,36.9085426088519,4.3506907649087,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFE,2022,37.3605781096471,4.28707989151235,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2010,22.2614799010924,6.195,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2011,22.8205691572485,6.094,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2012,23.3434391310979,5.985,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2013,23.8077136743646,5.879,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2014,24.1910166387726,5.77,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2015,24.4649118421568,5.652,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2016,24.6588345720126,5.542,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2017,24.8352821238871,5.433,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2018,24.9991645191406,5.327,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2019,25.1437258839803,5.238,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2020,25.2622103446137,5.145,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2021,25.3478620272481,5.039,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFG,2022,25.3939250580909,4.932,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2010,44.7260198444584,5.7129022317701,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2011,45.2987995750013,5.66567158722503,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2012,45.8732546944015,5.59679547603078,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2013,46.4463309133392,5.51546080484596,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2014,47.0221646001768,5.44001087472848,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2015,47.6023892615338,5.34658755501849,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2016,48.1739704033824,5.22897513413982,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2017,48.7474138775856,5.09888970882797,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2018,49.3179475986921,4.96257203669846,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2019,49.8900751494997,4.82914213026805,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2020,50.4763178807468,4.70740463530948,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2021,51.0723969922682,4.63773846034422,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AFW,2022,51.6816941134779,4.56335740049072,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2010,60.1310289535053,6.194,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2011,60.8431610396073,6.12,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2012,61.5114223949332,6.039,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2013,62.1333075212361,5.953,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2014,62.723115793241,5.864,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2015,63.51567832685,5.774,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2016,64.2992302517989,5.686,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2017,65.0850525086068,5.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2018,65.8732136723372,5.519,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2019,66.6637823180533,5.442,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2020,67.4568270208187,5.371,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2021,68.2524163556969,5.304,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AGO,2022,69.0506188977513,5.209,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2010,51.8815774292716,1.653,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2011,53.2917382892465,1.677,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2012,53.8637553661449,1.719,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2013,54.2979678058548,1.741,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2014,54.7325813178673,1.721,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2015,55.1579291374894,1.631,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2016,55.5738734464276,1.555,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2017,55.980276426546,1.486,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2018,56.377000259892,1.415,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2019,56.7639071287255,1.395,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2020,57.1408592155544,1.371,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2021,57.5077187031778,1.365,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ALB,2022,57.8643477747383,1.355,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2010,88.7604726056609,1.275,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2011,88.6888340319763,1.321,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2012,88.6290967082924,1.26,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2013,88.5809399121053,1.142,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2014,88.544042920911,1.168,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2015,88.5180850122057,1.223,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2016,88.5027454634853,1.184,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2017,88.4977035522461,1.129,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2018,88.5080998493791,1.053,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2019,88.5391793666245,1.045,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2020,88.5907780427517,1.028,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2021,88.6627318165299,1.058,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AND,2022,88.7548766267286,1.071,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2010,55.5920977319461,3.57186073483879,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2011,56.052080900428,3.56597589031882,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2012,56.7609778940107,3.58216031979129,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2013,57.5747135596837,3.5741271698933,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2014,58.0278238886845,3.56212633472775,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2015,58.351712270484,3.53244359112271,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2016,58.5622937950483,3.46298807812025,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2017,58.6808941601595,3.42519822145484,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2018,58.7847025324078,3.32426875614683,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2019,58.8962879377102,3.25509307857063,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2020,59.0899689866908,3.20826865698484,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2021,59.112484714184,3.14558842701715,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARB,2022,59.3339325148117,3.10776674481051,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2010,83.3714299144178,1.565,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2011,83.5695007795347,1.539,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2012,83.7643244751488,1.532,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2013,83.9558135814626,1.527,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2014,84.1438806787019,1.483,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2015,84.3284383471193,1.417,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2016,84.5093991669984,1.366,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2017,84.686675718659,1.35,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2018,84.8601805824625,1.288,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2019,85.0298263388195,1.247,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2020,85.1955255681984,1.289,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2021,85.3571908511355,1.162,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARE,2022,85.5147347682487,1.148,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2010,90.9930051940977,2.411,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2011,91.1072286738406,2.393,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2012,91.2041217246797,2.304,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2013,91.3014507719473,2.335,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2014,91.3975345472954,2.386,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2015,91.4923019108628,2.35,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2016,91.5856817228217,2.241,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2017,91.6776028433824,2.168,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2018,91.7679941327998,2.067,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2019,91.8567844513802,1.882,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2020,91.9439026594897,1.601,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2021,92.0292776175651,1.585,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARG,2022,92.112838186126,1.482,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2010,64.3304164043132,1.5,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2011,64.3207449145194,1.5,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2012,64.3268379506998,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2013,64.3584061131466,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2014,64.4142934233291,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2015,64.4929623431549,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2016,64.5928753345316,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2017,64.7124948593667,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2018,64.8502833795679,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2019,65.0047033570428,1.6,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2020,65.174217253699,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2021,65.3572875314441,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ARM,2022,65.5624462874485,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2010,86.3190673549669,3.292,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2011,86.0284991724475,3.169,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2012,85.7161174344451,3.043,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2013,85.3846465194761,2.932,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2014,85.0351448001542,2.852,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2015,84.668670649093,2.78,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2016,84.2862824389061,2.699,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2017,83.8890385422071,2.598,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2018,83.4779973316097,2.494,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2019,83.0542171797274,2.404,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2020,82.6240780620716,2.36,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2021,82.2127091544092,2.327,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ASM,2022,81.794797704649,2.305,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2010,26.0170447850587,1.785,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2011,25.694689859722,1.746,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2012,25.4555618588267,1.655,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2013,25.2475667667937,1.537,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2014,25.0899726107741,1.526,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2015,25.0,1.567,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2016,24.9239807471655,1.458,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2017,24.8500263836871,1.485,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2018,24.7781432093764,1.371,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2019,24.708337524045,1.468,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2020,24.6406156275043,1.569,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2021,24.574983819566,1.58,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
ATG,2022,24.5114484000414,1.58,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2010,86.2198600512143,1.928,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2011,86.3268946146423,1.926,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2012,86.4451259136625,1.92,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2013,86.5740515760243,1.855,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2014,86.7221289343356,1.826,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2015,86.8778642539361,1.814,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2016,87.0166295249235,1.752,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2017,87.12809266445,1.741,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2018,87.2267680845925,1.74,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2019,87.3019647888406,1.657,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2020,87.2713470458985,1.581,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2021,87.2353407632761,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUS,2022,87.3343268253813,1.63,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2010,67.1047429254747,1.44,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2011,67.1484255415056,1.43,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2012,67.2085909812279,1.44,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2013,67.2981308784247,1.44,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2014,67.4154327591781,1.46,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2015,67.5576175537383,1.49,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2016,67.7218061923556,1.53,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2017,67.9051196052802,1.52,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2018,68.1046787227623,1.47,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2019,68.3176044750522,1.46,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2020,68.5410177924001,1.44,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2021,68.773601700253,1.48,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AUT,2022,68.998085127906,1.41,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2010,53.2848367714869,1.92,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2011,53.5085461893249,1.96,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2012,53.8076442276208,2.0,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2013,54.1821087431318,1.98,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2014,54.6319175926151,1.97,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2015,55.1570486328276,1.94,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2016,55.7574797205266,1.9,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2017,56.4331887124691,1.75,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2018,57.1841534654123,1.73,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2019,58.1308191977779,1.81,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
AZE,2020,58.2934691761937,1.7,"wb_sp_urb_totl_in_zs,wb_sp_dyn_tfrt_in",2026-05-11 12:37:35
